frame_tooltip,,,x_tooltip,y_tooltip,
2016.0,Vitrector_tooltip,0,857,337,0.2159654
2016.0,Vitrector_tooltip,0,844,338,0.6366493
2018.0,Vitrector_tooltip,0,858,336,0.12118754
2018.0,Vitrector_tooltip,0,842,339,0.63482517
2020.0,Vitrector_tooltip,0,857,337,0.10682602
2020.0,Vitrector_tooltip,0,843,339,0.6170403
2022.0,Vitrector_tooltip,0,840,339,0.6588991
2024.0,Vitrector_tooltip,0,839,338,0.6849411
2026.0,Vitrector_tooltip,0,836,339,0.6673867
2030.0,Vitrector_tooltip,0,836,339,0.7068541
2032.0,Vitrector_tooltip,0,834,338,0.7060986
2032.0,Vitrector_tooltip,0,833,339,0.6691589
2034.0,Vitrector_tooltip,0,827,343,0.66567785
2036.0,Vitrector_tooltip,0,825,344,0.6814224
2038.0,Vitrector_tooltip,0,821,344,0.4986004
2042.0,Vitrector_tooltip,0,822,344,0.5049713
2044.0,Vitrector_tooltip,0,822,345,0.49263716
2044.0,Vitrector_tooltip,0,816,346,0.564786
2048.0,Vitrector_tooltip,0,829,340,0.19836414
2048.0,Vitrector_tooltip,0,814,346,0.55951613
2048.0,Vitrector_tooltip,0,831,340,0.14114772
2048.0,Vitrector_tooltip,0,815,348,0.58551043
2052.0,Vitrector_tooltip,0,832,339,0.1279315
2052.0,Vitrector_tooltip,0,813,348,0.84621006
2054.0,Vitrector_tooltip,0,813,349,0.92160946
2056.0,Vitrector_tooltip,0,812,349,0.9369704
2058.0,Vitrector_tooltip,0,813,350,0.91342926
2058.0,Vitrector_tooltip,0,813,350,0.9180112
2060.0,Vitrector_tooltip,0,812,351,0.91640747
2062.0,Vitrector_tooltip,0,813,352,0.9099678
2064.0,Vitrector_tooltip,0,813,353,0.8853337
2066.0,Vitrector_tooltip,0,825,351,0.17205532
2066.0,Vitrector_tooltip,0,812,354,0.84573996
2070.0,Vitrector_tooltip,0,825,351,0.14995325
2070.0,Vitrector_tooltip,0,811,355,0.8136648
2072.0,Vitrector_tooltip,0,826,351,0.16421363
2072.0,Vitrector_tooltip,0,811,356,0.75443345
2074.0,Vitrector_tooltip,0,828,350,0.10534048
2074.0,Vitrector_tooltip,0,809,357,0.59909934
2076.0,Vitrector_tooltip,0,803,360,0.6241444
2076.0,Vitrector_tooltip,0,800,363,0.90732735
2078.0,Vitrector_tooltip,0,799,364,0.95343703
2080.0,Vitrector_tooltip,0,799,366,0.9695273
2082.0,Vitrector_tooltip,0,800,369,0.9713959
2084.0,Vitrector_tooltip,0,799,370,0.9348465
2086.0,Vitrector_tooltip,0,798,371,0.92657256
2090.0,Vitrector_tooltip,0,685,471,0.18564749
2090.0,Vitrector_tooltip,0,800,374,0.54605436
2092.0,Vitrector_tooltip,0,686,468,0.18254007
2092.0,Vitrector_tooltip,0,794,380,0.6550878
2092.0,Vitrector_tooltip,0,685,468,0.23678538
2092.0,Vitrector_tooltip,0,795,382,0.80892557
2096.0,Vitrector_tooltip,0,685,468,0.17587058
2096.0,Vitrector_tooltip,0,797,385,0.84457266
2098.0,Vitrector_tooltip,0,684,468,0.18429463
2098.0,Vitrector_tooltip,0,796,387,0.87242544
2098.0,Vitrector_tooltip,0,685,467,0.16692814
2098.0,Vitrector_tooltip,0,798,391,0.8128591
2102.0,Vitrector_tooltip,0,685,467,0.18163869
2102.0,Vitrector_tooltip,0,795,395,0.6617567
2104.0,Vitrector_tooltip,0,684,466,0.13043898
2104.0,Vitrector_tooltip,0,798,398,0.91303414
2104.0,Vitrector_tooltip,0,684,466,0.11808264
2104.0,Vitrector_tooltip,0,800,401,0.97299135
2106.0,Vitrector_tooltip,0,684,466,0.14425634
2106.0,Vitrector_tooltip,0,805,404,0.98881054
2108.0,Vitrector_tooltip,0,684,466,0.10194485
2108.0,Vitrector_tooltip,0,805,406,0.96441746
2110.0,Vitrector_tooltip,0,813,413,0.7010142
2112.0,Vitrector_tooltip,0,811,415,0.86515653
2116.0,Vitrector_tooltip,0,814,417,0.9417661
2118.0,Vitrector_tooltip,0,813,418,0.9199304
2118.0,Vitrector_tooltip,0,818,420,0.40449437
2120.0,Vitrector_tooltip,0,826,425,0.1860368
2124.0,Vitrector_tooltip,0,859,437,0.4090408
2126.0,Vitrector_tooltip,0,863,440,0.57829714
2126.0,Vitrector_tooltip,0,868,442,0.59102863
2128.0,Vitrector_tooltip,0,870,443,0.37186444
2132.0,Vitrector_tooltip,0,874,450,0.15315242
2132.0,Vitrector_tooltip,0,889,442,0.26743144
2134.0,Vitrector_tooltip,0,893,444,0.48404112
2136.0,Vitrector_tooltip,0,905,448,0.13390107
2138.0,Vitrector_tooltip,0,924,439,0.48511568
2138.0,Vitrector_tooltip,0,932,441,0.87664086
2142.0,Vitrector_tooltip,0,988,441,0.14291655
2150.0,Vitrector_tooltip,0,927,385,0.119500905
2152.0,Vitrector_tooltip,0,925,385,0.1859275
2154.0,Vitrector_tooltip,0,924,385,0.15036014
2156.0,Vitrector_tooltip,0,924,384,0.10563503
2156.0,Vitrector_tooltip,0,1115,441,0.16654211
2160.0,Vitrector_tooltip,0,924,383,0.11731853
2190.0,Vitrector_tooltip,0,963,370,0.109618716
2192.0,Vitrector_tooltip,0,961,373,0.1772003
2192.0,Vitrector_tooltip,0,961,380,0.32232347
2196.0,Vitrector_tooltip,0,960,381,0.65242845
2198.0,Vitrector_tooltip,0,961,382,0.75574464
2198.0,Vitrector_tooltip,0,960,382,0.87683934
2200.0,Vitrector_tooltip,0,959,383,0.90969443
2202.0,Vitrector_tooltip,0,958,383,0.9205073
2204.0,Vitrector_tooltip,0,955,384,0.9458138
2206.0,Vitrector_tooltip,0,955,385,0.9052312
2210.0,Vitrector_tooltip,0,953,385,0.9216478
2212.0,Vitrector_tooltip,0,949,382,0.8011335
2214.0,Vitrector_tooltip,0,952,380,0.8001109
2214.0,Vitrector_tooltip,0,953,379,0.7273415
2218.0,Vitrector_tooltip,0,953,377,0.64113826
2220.0,Vitrector_tooltip,0,953,376,0.48666766
2222.0,Vitrector_tooltip,0,955,379,0.8853268
2224.0,Vitrector_tooltip,0,958,386,0.8970856
2224.0,Vitrector_tooltip,0,956,387,0.38177967
2228.0,Vitrector_tooltip,0,963,402,0.11944635
2232.0,Vitrector_tooltip,0,994,450,0.4319596
2234.0,Vitrector_tooltip,0,989,457,0.8421239
2236.0,Vitrector_tooltip,0,993,467,0.9070119
2238.0,Vitrector_tooltip,0,990,469,0.9333698
2238.0,Vitrector_tooltip,0,993,471,0.93909395
2240.0,Vitrector_tooltip,0,994,470,0.9116761
2242.0,Vitrector_tooltip,0,995,467,0.9505114
2246.0,Vitrector_tooltip,0,991,466,0.7848214
2248.0,Vitrector_tooltip,0,988,458,0.7364293
2250.0,Vitrector_tooltip,0,897,453,0.10184508
2250.0,Vitrector_tooltip,0,979,472,0.7216893
2252.0,Vitrector_tooltip,0,896,452,0.1445788
2252.0,Vitrector_tooltip,0,983,456,0.1780333
2252.0,Vitrector_tooltip,0,979,473,0.5071182
2252.0,Vitrector_tooltip,0,968,456,0.12475985
2252.0,Vitrector_tooltip,0,898,451,0.1989575
2252.0,Vitrector_tooltip,0,964,477,0.4889206
2254.0,Vitrector_tooltip,0,957,474,0.513042
2256.0,Vitrector_tooltip,0,952,472,0.46420115
2260.0,Vitrector_tooltip,0,950,470,0.58398265
2260.0,Vitrector_tooltip,0,948,465,0.4819532
2264.0,Vitrector_tooltip,0,935,455,0.85181296
2266.0,Vitrector_tooltip,0,936,452,0.8124399
2268.0,Vitrector_tooltip,0,936,450,0.68650967
2268.0,Vitrector_tooltip,0,936,448,0.5077382
2270.0,Vitrector_tooltip,0,934,447,0.46627998
2272.0,Vitrector_tooltip,0,935,441,0.5129908
2274.0,Vitrector_tooltip,0,937,436,0.47192827
2276.0,Vitrector_tooltip,0,935,435,0.14227751
2276.0,Vitrector_tooltip,0,951,423,0.4704751
2278.0,Vitrector_tooltip,0,948,419,0.5875778
2280.0,Vitrector_tooltip,0,957,407,0.44613174
2282.0,Vitrector_tooltip,0,956,406,0.66583234
2286.0,Vitrector_tooltip,0,959,400,0.7858498
2288.0,Vitrector_tooltip,0,963,398,0.73566025
2288.0,Vitrector_tooltip,0,963,396,0.2263947
2292.0,Vitrector_tooltip,0,965,388,0.60806537
2294.0,Vitrector_tooltip,0,964,385,0.8783653
2294.0,Vitrector_tooltip,0,965,383,0.9338204
2298.0,Vitrector_tooltip,0,964,382,0.945802
2300.0,Vitrector_tooltip,0,963,381,0.9201155
2300.0,Vitrector_tooltip,0,964,379,0.84258336
2302.0,Vitrector_tooltip,0,963,377,0.61029667
2306.0,Vitrector_tooltip,0,967,372,0.6058669
2308.0,Vitrector_tooltip,0,969,372,0.6892242
2308.0,Vitrector_tooltip,0,971,370,0.67145324
2310.0,Vitrector_tooltip,0,971,368,0.6902051
2312.0,Vitrector_tooltip,0,971,368,0.67868996
2314.0,Vitrector_tooltip,0,971,367,0.6181635
2318.0,Vitrector_tooltip,0,972,366,0.5804069
2320.0,Vitrector_tooltip,0,971,366,0.5826861
2322.0,Vitrector_tooltip,0,971,366,0.5379595
2322.0,Vitrector_tooltip,0,971,366,0.48124424
2324.0,Vitrector_tooltip,0,977,366,0.52234757
2328.0,Vitrector_tooltip,0,977,366,0.5552901
2328.0,Vitrector_tooltip,0,978,367,0.6337091
2332.0,Vitrector_tooltip,0,978,368,0.6252671
2332.0,Vitrector_tooltip,0,977,368,0.560727
2336.0,Vitrector_tooltip,0,978,370,0.5922226
2338.0,Vitrector_tooltip,0,978,371,0.55967665
2340.0,Vitrector_tooltip,0,977,372,0.34428424
2340.0,Vitrector_tooltip,0,977,374,0.17958198
2342.0,Vitrector_tooltip,0,971,377,0.32004288
2344.0,Vitrector_tooltip,0,971,378,0.47023746
2346.0,Vitrector_tooltip,0,970,379,0.6227588
2348.0,Vitrector_tooltip,0,971,380,0.6952116
2350.0,Vitrector_tooltip,0,971,381,0.6931743
2352.0,Vitrector_tooltip,0,970,382,0.7480194
2354.0,Vitrector_tooltip,0,970,382,0.7913522
2356.0,Vitrector_tooltip,0,970,383,0.7813705
2358.0,Vitrector_tooltip,0,971,383,0.74865884
2360.0,Vitrector_tooltip,0,980,383,0.71732587
2362.0,Vitrector_tooltip,0,983,383,0.7681752
2364.0,Vitrector_tooltip,0,983,383,0.796235
2368.0,Vitrector_tooltip,0,984,383,0.78972983
2370.0,Vitrector_tooltip,0,985,382,0.8087284
2372.0,Vitrector_tooltip,0,986,382,0.8234882
2374.0,Vitrector_tooltip,0,987,382,0.86290777
2376.0,Vitrector_tooltip,0,988,381,0.8616469
2378.0,Vitrector_tooltip,0,989,381,0.86722666
2378.0,Vitrector_tooltip,0,989,380,0.8398142
2380.0,Vitrector_tooltip,0,991,380,0.8245517
2382.0,Vitrector_tooltip,0,994,378,0.8467629
2384.0,Vitrector_tooltip,0,994,378,0.84151214
2388.0,Vitrector_tooltip,0,995,377,0.75643134
2388.0,Vitrector_tooltip,0,992,374,0.583192
2390.0,Vitrector_tooltip,0,993,373,0.78007656
2394.0,Vitrector_tooltip,0,994,372,0.7046489
2394.0,Vitrector_tooltip,0,998,370,0.7919399
2398.0,Vitrector_tooltip,0,1000,368,0.7727655
2400.0,Vitrector_tooltip,0,1001,367,0.8645067
2400.0,Vitrector_tooltip,0,1001,366,0.74978995
2404.0,Vitrector_tooltip,0,1002,364,0.6742121
2404.0,Vitrector_tooltip,0,1012,367,0.5637396
2406.0,Vitrector_tooltip,0,1017,365,0.8330554
2408.0,Vitrector_tooltip,0,1024,364,0.83620054
2410.0,Vitrector_tooltip,0,1027,362,0.7613743
2414.0,Vitrector_tooltip,0,1029,361,0.5321245
2416.0,Vitrector_tooltip,0,1053,354,0.4189573
2418.0,Vitrector_tooltip,0,1058,354,0.4426145
2420.0,Vitrector_tooltip,0,1077,353,0.33122122
2422.0,Vitrector_tooltip,0,1080,355,0.21306199
2424.0,Vitrector_tooltip,0,1093,363,0.14989719
2426.0,Vitrector_tooltip,0,1092,368,0.112343274
2446.0,Vitrector_tooltip,0,1181,416,0.11985499
2464.0,Vitrector_tooltip,0,1139,421,0.14804953
2466.0,Vitrector_tooltip,0,1087,436,0.48967162
2468.0,Vitrector_tooltip,0,1045,451,0.2794355
2470.0,Vitrector_tooltip,0,1043,449,0.5821395
2472.0,Vitrector_tooltip,0,1026,456,0.34208894
2474.0,Vitrector_tooltip,0,1013,467,0.28822094
2476.0,Vitrector_tooltip,0,992,473,0.29925856
2478.0,Vitrector_tooltip,0,981,471,0.7213079
2480.0,Vitrector_tooltip,0,970,472,0.53998715
2482.0,Vitrector_tooltip,0,969,473,0.35443753
2484.0,Vitrector_tooltip,0,964,475,0.37498856
2486.0,Vitrector_tooltip,0,956,483,0.38876012
2488.0,Vitrector_tooltip,0,961,474,0.14286841
2488.0,Vitrector_tooltip,0,951,489,0.55407006
2492.0,Vitrector_tooltip,0,933,494,0.2573885
2492.0,Vitrector_tooltip,0,932,501,0.90724176
2496.0,Vitrector_tooltip,0,931,502,0.9740407
2496.0,Vitrector_tooltip,0,929,503,0.9796805
2500.0,Vitrector_tooltip,0,929,503,0.97879595
2502.0,Vitrector_tooltip,0,928,503,0.9715306
2504.0,Vitrector_tooltip,0,926,502,0.954019
2506.0,Vitrector_tooltip,0,928,500,0.90926796
2506.0,Vitrector_tooltip,0,924,494,0.52107245
2508.0,Vitrector_tooltip,0,929,490,0.6850232
2510.0,Vitrector_tooltip,0,931,487,0.8520308
2512.0,Vitrector_tooltip,0,933,486,0.6910267
2514.0,Vitrector_tooltip,0,948,483,0.14660965
2514.0,Vitrector_tooltip,0,933,483,0.46922424
2518.0,Vitrector_tooltip,0,951,470,0.2673505
2520.0,Vitrector_tooltip,0,955,467,0.42963916
2522.0,Vitrector_tooltip,0,951,458,0.47128385
2524.0,Vitrector_tooltip,0,951,457,0.55349797
2526.0,Vitrector_tooltip,0,945,452,0.7055738
2530.0,Vitrector_tooltip,0,947,452,0.6745242
2532.0,Vitrector_tooltip,0,948,449,0.5745853
2534.0,Vitrector_tooltip,0,946,442,0.26885507
2534.0,Vitrector_tooltip,0,951,451,0.40186268
2536.0,Vitrector_tooltip,0,944,440,0.37097293
2538.0,Vitrector_tooltip,0,941,439,0.1304022
2538.0,Vitrector_tooltip,0,953,453,0.19355181
2540.0,Vitrector_tooltip,0,940,434,0.19861484
2544.0,Vitrector_tooltip,0,944,425,0.13121672
2546.0,Vitrector_tooltip,0,946,422,0.100449644
2548.0,Vitrector_tooltip,0,943,420,0.23199423
2550.0,Vitrector_tooltip,0,948,418,0.21174039
2550.0,Vitrector_tooltip,0,941,414,0.24431136
2554.0,Vitrector_tooltip,0,945,416,0.1543456
2556.0,Vitrector_tooltip,0,946,408,0.2723037
2558.0,Vitrector_tooltip,0,946,406,0.28914827
2560.0,Vitrector_tooltip,0,946,405,0.53287655
2562.0,Vitrector_tooltip,0,949,404,0.47161958
2564.0,Vitrector_tooltip,0,949,401,0.53624433
2564.0,Vitrector_tooltip,0,953,401,0.32439366
2568.0,Vitrector_tooltip,0,953,399,0.17240117
2570.0,Vitrector_tooltip,0,961,385,0.5366429
2572.0,Vitrector_tooltip,0,962,383,0.72508657
2574.0,Vitrector_tooltip,0,962,383,0.80211735
2578.0,Vitrector_tooltip,0,963,383,0.7596194
2580.0,Vitrector_tooltip,0,964,382,0.7166537
2580.0,Vitrector_tooltip,0,964,381,0.4878589
2582.0,Vitrector_tooltip,0,967,374,0.28362766
2584.0,Vitrector_tooltip,0,968,372,0.39070454
2586.0,Vitrector_tooltip,0,970,370,0.7484997
2588.0,Vitrector_tooltip,0,970,368,0.64495474
2590.0,Vitrector_tooltip,0,972,366,0.5194838
2592.0,Vitrector_tooltip,0,972,364,0.2747829
2594.0,Vitrector_tooltip,0,979,363,0.14684421
2598.0,Vitrector_tooltip,0,980,356,0.20856602
2600.0,Vitrector_tooltip,0,981,356,0.37153763
2602.0,Vitrector_tooltip,0,981,356,0.5862249
2604.0,Vitrector_tooltip,0,984,355,0.81952196
2606.0,Vitrector_tooltip,0,985,354,0.8951406
2608.0,Vitrector_tooltip,0,986,353,0.9119537
2608.0,Vitrector_tooltip,0,991,351,0.92242706
2612.0,Vitrector_tooltip,0,993,349,0.97434187
2614.0,Vitrector_tooltip,0,997,348,0.9684038
2616.0,Vitrector_tooltip,0,997,347,0.95417625
2618.0,Vitrector_tooltip,0,996,345,0.9080433
2618.0,Vitrector_tooltip,0,996,340,0.62557536
2620.0,Vitrector_tooltip,0,996,336,0.8075573
2624.0,Vitrector_tooltip,0,998,333,0.9100266
2626.0,Vitrector_tooltip,0,998,331,0.8502444
2628.0,Vitrector_tooltip,0,998,330,0.8116537
2630.0,Vitrector_tooltip,0,998,329,0.6869395
2630.0,Vitrector_tooltip,0,1000,327,0.281711
2632.0,Vitrector_tooltip,0,1000,327,0.22285223
2634.0,Vitrector_tooltip,0,1000,327,0.13876112
2642.0,Vitrector_tooltip,0,1000,320,0.20609806
2646.0,Vitrector_tooltip,0,998,319,0.4171853
2648.0,Vitrector_tooltip,0,997,319,0.57163197
2650.0,Vitrector_tooltip,0,994,320,0.622256
2652.0,Vitrector_tooltip,0,990,321,0.5137122
2652.0,Vitrector_tooltip,0,992,326,0.71996117
2654.0,Vitrector_tooltip,0,994,327,0.83114654
2656.0,Vitrector_tooltip,0,993,329,0.9635359
2658.0,Vitrector_tooltip,0,989,333,0.98534507
2660.0,Vitrector_tooltip,0,988,335,0.98261225
2662.0,Vitrector_tooltip,0,987,335,0.9615308
2664.0,Vitrector_tooltip,0,986,336,0.94156724
2668.0,Vitrector_tooltip,0,986,336,0.9119634
2670.0,Vitrector_tooltip,0,985,336,0.9142455
2672.0,Vitrector_tooltip,0,985,336,0.90788335
2674.0,Vitrector_tooltip,0,984,336,0.90993017
2674.0,Vitrector_tooltip,0,984,336,0.8885299
2678.0,Vitrector_tooltip,0,984,337,0.9082899
2680.0,Vitrector_tooltip,0,984,336,0.91430265
2682.0,Vitrector_tooltip,0,984,335,0.9393526
2684.0,Vitrector_tooltip,0,986,334,0.96784693
2684.0,Vitrector_tooltip,0,985,333,0.94670105
2686.0,Vitrector_tooltip,0,984,332,0.9149308
2688.0,Vitrector_tooltip,0,983,329,0.85404277
2690.0,Vitrector_tooltip,0,981,327,0.44512728
2692.0,Vitrector_tooltip,0,979,326,0.309657
2694.0,Vitrector_tooltip,0,979,322,0.1732377
2696.0,Vitrector_tooltip,0,979,327,0.20803896
2698.0,Vitrector_tooltip,0,980,327,0.24057043
2702.0,Vitrector_tooltip,0,984,322,0.38521573
2704.0,Vitrector_tooltip,0,983,322,0.5445638
2706.0,Vitrector_tooltip,0,984,321,0.7633045
2708.0,Vitrector_tooltip,0,986,320,0.8921867
2710.0,Vitrector_tooltip,0,987,319,0.9159932
2712.0,Vitrector_tooltip,0,989,319,0.8916225
2714.0,Vitrector_tooltip,0,990,319,0.899744
2714.0,Vitrector_tooltip,0,992,320,0.8859877
2716.0,Vitrector_tooltip,0,995,318,0.84723985
2718.0,Vitrector_tooltip,0,998,319,0.5729521
2720.0,Vitrector_tooltip,0,1013,319,0.45248267
2722.0,Vitrector_tooltip,0,1016,318,0.20143034
2724.0,Vitrector_tooltip,0,1021,317,0.16444485
2726.0,Vitrector_tooltip,0,1023,317,0.1282509
2728.0,Vitrector_tooltip,0,1031,317,0.29415664
2730.0,Vitrector_tooltip,0,1042,317,0.5149601
2732.0,Vitrector_tooltip,0,1032,313,0.21667068
2734.0,Vitrector_tooltip,0,1043,315,0.46705088
2736.0,Vitrector_tooltip,0,1045,317,0.70765644
2738.0,Vitrector_tooltip,0,1046,317,0.85671246
2740.0,Vitrector_tooltip,0,1046,319,0.50489426
2742.0,Vitrector_tooltip,0,1047,321,0.19800983
2746.0,Vitrector_tooltip,0,1046,328,0.28955424
2748.0,Vitrector_tooltip,0,1047,331,0.80466944
2750.0,Vitrector_tooltip,0,1044,336,0.8146127
2752.0,Vitrector_tooltip,0,1033,336,0.5087365
2754.0,Vitrector_tooltip,0,1031,337,0.76318586
2756.0,Vitrector_tooltip,0,1025,338,0.9188681
2758.0,Vitrector_tooltip,0,1021,345,0.8893438
2760.0,Vitrector_tooltip,0,1015,347,0.9854777
2762.0,Vitrector_tooltip,0,1014,351,0.9685869
2762.0,Vitrector_tooltip,0,1006,351,0.9291561
2764.0,Vitrector_tooltip,0,998,354,0.9307579
2766.0,Vitrector_tooltip,0,990,355,0.9562542
2768.0,Vitrector_tooltip,0,991,357,0.74964386
2772.0,Vitrector_tooltip,0,985,362,0.869354
2774.0,Vitrector_tooltip,0,984,364,0.8681801
2774.0,Vitrector_tooltip,0,979,365,0.6175168
2776.0,Vitrector_tooltip,0,972,364,0.7038621
2778.0,Vitrector_tooltip,0,970,365,0.88885254
2782.0,Vitrector_tooltip,0,969,367,0.94000256
2784.0,Vitrector_tooltip,0,967,368,0.95376813
2784.0,Vitrector_tooltip,0,966,370,0.9446264
2786.0,Vitrector_tooltip,0,963,370,0.95222867
2788.0,Vitrector_tooltip,0,962,370,0.9578519
2790.0,Vitrector_tooltip,0,961,370,0.94824386
2792.0,Vitrector_tooltip,0,961,370,0.95939726
2794.0,Vitrector_tooltip,0,960,370,0.9508897
2796.0,Vitrector_tooltip,0,959,370,0.96054095
2798.0,Vitrector_tooltip,0,958,371,0.9561259
2800.0,Vitrector_tooltip,0,958,372,0.92323345
2802.0,Vitrector_tooltip,0,955,371,0.91333216
2804.0,Vitrector_tooltip,0,955,371,0.9128965
2806.0,Vitrector_tooltip,0,952,371,0.89409745
2808.0,Vitrector_tooltip,0,953,373,0.83667725
2810.0,Vitrector_tooltip,0,949,372,0.5237418
2812.0,Vitrector_tooltip,0,950,373,0.3353094
2814.0,Vitrector_tooltip,0,939,374,0.3487977
2818.0,Vitrector_tooltip,0,937,377,0.2576331
2818.0,Vitrector_tooltip,0,934,379,0.5488552
2822.0,Vitrector_tooltip,0,932,380,0.72586745
2824.0,Vitrector_tooltip,0,931,380,0.75187683
2826.0,Vitrector_tooltip,0,930,381,0.7661427
2828.0,Vitrector_tooltip,0,927,382,0.8402673
2830.0,Vitrector_tooltip,0,926,383,0.8273361
2832.0,Vitrector_tooltip,0,925,384,0.8598706
2834.0,Vitrector_tooltip,0,926,384,0.8739152
2836.0,Vitrector_tooltip,0,926,384,0.8708253
2838.0,Vitrector_tooltip,0,926,384,0.877943
2840.0,Vitrector_tooltip,0,925,385,0.89695245
2840.0,Vitrector_tooltip,0,924,385,0.9294075
2842.0,Vitrector_tooltip,0,922,386,0.90756464
2844.0,Vitrector_tooltip,0,920,389,0.7467389
2848.0,Vitrector_tooltip,0,919,390,0.35963362
2850.0,Vitrector_tooltip,0,919,391,0.27261665
2852.0,Vitrector_tooltip,0,919,391,0.23035105
2852.0,Vitrector_tooltip,0,919,396,0.18259211
2854.0,Vitrector_tooltip,0,919,397,0.37197575
2856.0,Vitrector_tooltip,0,919,400,0.68583834
2858.0,Vitrector_tooltip,0,921,401,0.8089931
2862.0,Vitrector_tooltip,0,925,401,0.9075836
2862.0,Vitrector_tooltip,0,929,404,0.9726443
2864.0,Vitrector_tooltip,0,936,403,0.9099627
2866.0,Vitrector_tooltip,0,940,405,0.7314939
2868.0,Vitrector_tooltip,0,941,407,0.445686
2870.0,Vitrector_tooltip,0,949,410,0.27636448
2874.0,Vitrector_tooltip,0,949,412,0.44205502
2876.0,Vitrector_tooltip,0,954,419,0.9248907
2878.0,Vitrector_tooltip,0,959,420,0.88647574
2880.0,Vitrector_tooltip,0,985,422,0.7590821
2882.0,Vitrector_tooltip,0,993,423,0.41210595
2884.0,Vitrector_tooltip,0,1011,422,0.4513658
2884.0,Vitrector_tooltip,0,1025,418,0.8813235
2886.0,Vitrector_tooltip,0,1029,416,0.9265477
2888.0,Vitrector_tooltip,0,1041,417,0.76331526
2890.0,Vitrector_tooltip,0,1048,418,0.93356436
2892.0,Vitrector_tooltip,0,1052,420,0.95822126
2894.0,Vitrector_tooltip,0,1057,420,0.9112744
2896.0,Vitrector_tooltip,0,1061,420,0.5556309
2898.0,Vitrector_tooltip,0,1072,422,0.4189949
2900.0,Vitrector_tooltip,0,1078,421,0.7627367
2902.0,Vitrector_tooltip,0,1080,421,0.8944246
2904.0,Vitrector_tooltip,0,1080,420,0.90199584
2906.0,Vitrector_tooltip,0,1079,420,0.9023295
2908.0,Vitrector_tooltip,0,1075,419,0.74507356
2910.0,Vitrector_tooltip,0,1064,419,0.5294393
2912.0,Vitrector_tooltip,0,1059,421,0.78597236
2914.0,Vitrector_tooltip,0,1056,421,0.9111175
2918.0,Vitrector_tooltip,0,1052,421,0.86940545
2920.0,Vitrector_tooltip,0,1050,422,0.852539
2922.0,Vitrector_tooltip,0,1047,423,0.6714638
2924.0,Vitrector_tooltip,0,1043,424,0.2042025
2926.0,Vitrector_tooltip,0,1028,433,0.5917927
2928.0,Vitrector_tooltip,0,1025,434,0.78222483
2930.0,Vitrector_tooltip,0,1021,435,0.92567086
2930.0,Vitrector_tooltip,0,1014,436,0.92004883
2932.0,Vitrector_tooltip,0,1011,439,0.7488271
2934.0,Vitrector_tooltip,0,1001,438,0.7510273
2938.0,Vitrector_tooltip,0,997,441,0.7161541
2940.0,Vitrector_tooltip,0,993,443,0.4897062
2940.0,Vitrector_tooltip,0,989,449,0.6205005
2942.0,Vitrector_tooltip,0,987,448,0.5797905
2944.0,Vitrector_tooltip,0,986,449,0.7179985
2946.0,Vitrector_tooltip,0,983,448,0.5386535
2950.0,Vitrector_tooltip,0,979,450,0.6001426
2952.0,Vitrector_tooltip,0,970,455,0.24776176
2952.0,Vitrector_tooltip,0,978,450,0.6315454
2954.0,Vitrector_tooltip,0,978,454,0.73442394
2956.0,Vitrector_tooltip,0,963,457,0.84522754
2958.0,Vitrector_tooltip,0,960,458,0.88032645
2960.0,Vitrector_tooltip,0,959,459,0.85372806
2962.0,Vitrector_tooltip,0,957,459,0.87296504
2962.0,Vitrector_tooltip,0,955,459,0.8535632
2964.0,Vitrector_tooltip,0,954,459,0.88051546
2966.0,Vitrector_tooltip,0,953,459,0.8380538
2968.0,Vitrector_tooltip,0,952,459,0.8835858
2970.0,Vitrector_tooltip,0,949,459,0.8772806
2972.0,Vitrector_tooltip,0,946,458,0.7899233
2974.0,Vitrector_tooltip,0,943,457,0.7253941
2976.0,Vitrector_tooltip,0,944,457,0.6871784
2978.0,Vitrector_tooltip,0,944,456,0.6089883
2980.0,Vitrector_tooltip,0,940,454,0.56142133
2982.0,Vitrector_tooltip,0,938,452,0.6443449
2984.0,Vitrector_tooltip,0,936,452,0.7297582
2986.0,Vitrector_tooltip,0,935,452,0.74941415
2988.0,Vitrector_tooltip,0,934,450,0.7153009
2990.0,Vitrector_tooltip,0,935,449,0.52339214
2992.0,Vitrector_tooltip,0,934,448,0.40009877
2996.0,Vitrector_tooltip,0,934,447,0.31954914
2996.0,Vitrector_tooltip,0,933,444,0.33040568
2998.0,Vitrector_tooltip,0,933,444,0.4348112
3000.0,Vitrector_tooltip,0,933,443,0.53434056
3002.0,Vitrector_tooltip,0,932,443,0.6033857
3004.0,Vitrector_tooltip,0,930,442,0.7313146
3006.0,Vitrector_tooltip,0,929,441,0.79046667
3008.0,Vitrector_tooltip,0,928,441,0.77658045
3010.0,Vitrector_tooltip,0,926,442,0.7529036
3012.0,Vitrector_tooltip,0,925,442,0.80183214
3016.0,Vitrector_tooltip,0,923,442,0.84083694
3018.0,Vitrector_tooltip,0,925,441,0.8933847
3018.0,Vitrector_tooltip,0,926,440,0.92661554
3020.0,Vitrector_tooltip,0,926,440,0.93196005
3022.0,Vitrector_tooltip,0,926,440,0.94068336
3024.0,Vitrector_tooltip,0,926,440,0.9418034
